Title,Rating,User_id
"The Princes of Ireland
        (The Dublin Saga, #1)",3,51664350
"The Big Lie
        (Jack Swyteck, #16)",4,51664350
Dark Matter,4,51664350
Age-Decoded,4,51664350
DK Eyewitness Top 10 Travel Guide: Andalucia & Costa Del Sol,3,51664350
The Impact of a Single Event,4,51664350
The Queen's Gambit,4,51664350
Death on the Nile,4,51664350
The Adventures and Memoirs of Sherlock Holmes,5,51664350
Lost Immunity,4,51664350
Treasure Island,4,51664350
Winter Counts,5,51664350
"The Scorpion's Tail
        (Nora Kelly, #2)",4,51664350
The Attack,4,51664350
Nineteenth-Century Stories by Women: An Anthology,3,51664350
"Maisie Dobbs
        (Maisie Dobbs, #1)",5,51664350
Crimes Against Children: Discord in the After-Life: A Bishop and an Atheist Deny Their Culpability for Abuse and War,1,51664350
Hostage,3,51664350
Five Little Indians,4,51664350
"Live to Tell
        (Detective D.D. Warren, #4)",3,51664350
"Dark Sacred Night
        (Renée Ballard, #2; Harry Bosch, #21; Harry Bosch Universe, #32)",5,51664350
Kiss of the Fur Queen,2,51664350
Seville & Andalusia,4,51664350
"Th1rt3en
        (Eddie Flynn, #4)",4,51664350
"The Bishop's Man
        (The Cape Breton Trilogy #2)",2,51664350
"Memory Man
        (Amos Decker, #1)",4,51664350
"The Water Rat of Wanchai
        (Ava Lee, #1)",5,51664350
"Guises of the Mind
        (Star Trek: The Next Generation #27)",4,51664350
"Corrupted
        (Rosato & DiNunzio, #3)",5,51664350
"Son of a Trickster
        (Trickster, #1)",1,51664350
Life or Death,4,51664350
"Butterfly Kills
        (Stonechild and Rouleau, #2)",4,51664350
The Seven Minutes,5,51664350
21 Lessons for the 21st Century,4,51664350
The Way the Crow Flies,4,51664350
"Independent Study
        (The Testing, #2)",3,51664350
"Invasion of Privacy
        (Nina Reilly #2)",4,51664350
More of Historical Dundas,4,51664350
Into Thin Air: A Personal Account of the Mt. Everest Disaster,5,51664350
"Trojan Odyssey
        (Dirk Pitt, #17)",4,51664350
"Valhalla Rising
        (Dirk Pitt, #16)",4,51664350
"Atlantis Found
        (Dirk Pitt, #15)",4,51664350
"Flood Tide
        (Dirk Pitt, #14)",4,51664350
"Inca Gold
        (Dirk Pitt, #12)",4,51664350
The Art Book,5,51664350
"Charmcaster
        (Spellslinger, #3)",5,51664350
Sahara,4,51664350
"Cyclops
        (Dirk Pitt, #8)",3,51664350
"Deep Six
        (Dirk Pitt, #7)",4,51664350
"Northern Frights V
        (Northern Frights, #5)",3,51664350
"Night Probe!
        (Dirk Pitt, #6)",4,51664350
"Vixen 03
        (Dirk Pitt, #5)",4,51664350
"The Late Show
        (Renée Ballard, #1; Harry Bosch Universe, #30)",4,51664350
"Raise the Titanic!
        (Dirk Pitt, #4)",4,51664350
For Whom the Bell Tolls,1,51664350
"Iceberg
        (Dirk Pitt, #3)",4,51664350
"The Mediterranean Caper
        (Dirk Pitt, #2)",4,51664350
"Pacific Vortex!
        (Dirk Pitt, #1)",4,51664350
"Lost Empire
        (Fargo Adventure, #2)",2,51664350
The One,4,51664350
Oak Song,2,51664350
"Old Bones
        (Nora Kelly, #1)",3,51664350
"An Irish Doctor in Love and at Sea
        (Irish Country #10)",5,51664350
A Martian Odyssey and Other Classics of Science Fiction,5,51664350
Macbeth,4,51664350
"The Wizard of Venus
        (Venus, #5)",4,51664350
The War of the Flowers,4,51664350
The Centurion,2,51664350
The Lord God Made Them All,5,51664350
The Complete Sherlock Holmes,5,51664350
"The Night Bell
        (Hazel Micallef Mystery, #4)",4,51664350
Falling,3,51664350
Arctic Dreams: Imagination and Desire in a Northern Landscape,4,51664350
Black Like Me,5,51664350
Up the Down Staircase,4,51664350
The Incredible Journey,5,51664350
"The Time Tunnel
        (The Time Tunnel #1)",4,51664350
"The Fifth Season
        (The Broken Earth, #1)",5,51664350
John A.'s Crusade: A Novel,4,51664350
The Five People You Meet in Heaven: Level 5,2,51664350
The Chancellor Manuscript,4,51664350
"The Road to Gandolfo
        (Road to, #1)",2,51664350
The Parsifal Mosaic,3,51664350
The Osterman Weekend,5,51664350
The Holcroft Covenant,4,51664350
The Rhineman Exchange,4,51664350
The Gemini Contenders,4,51664350
The Scarlatti Inheritance,5,51664350
Black Robe,4,51664350
The Matlock Paper,4,51664350
The Aquitaine Progression,4,51664350
The Icarus Agenda,4,51664350
"Bury Your Dead
        (Chief Inspector Armand Gamache #6)",5,51664350
The Matarese Circle,4,51664350
"The Bourne Ultimatum
        (Jason Bourne, #3)",4,51664350
"The Bourne Supremacy
        (Jason Bourne, #2)",4,51664350
"The Other Side of Midnight
        (Midnight #1)",4,51664350
"The Bourne Identity
        (Jason Bourne, #1)",5,51664350
"Holy Blood, Holy Grail",4,51664350
The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,5,51664350
"Blood Rain
        (Aurelio Zen, #7)",2,51664350
"Parting Shot
        (Promise Falls, #4)",5,51664350
"Supreme Justice
        (Dana Cutler, #2)",4,51664350
Best Science Fiction Stories of Clifford D. Simak,4,51664350
The Dance of Shiva,4,51664350
"Enchanters' End Game
        (The Belgariad #5)",4,51664350
"Castle of Wizardry
        (The Belgariad #4)",4,51664350
"Magician's Gambit
        (The Belgariad #3)",4,51664350
"Queen of Sorcery
        (The Belgariad #2)",4,51664350
"Pawn of Prophecy
        (The Belgariad, #1)",4,51664350
"The Hidden City
        (The Tamuli, #3)",4,51664350
Ruby Knight,4,51664350
Famous Trials,1,51664350
"Patriots
        (The Canadians Book 4)",4,51664350
Birthright,4,51664350
"Bloodbrothers
        (The Canadians, Book 2)",4,51664350
Blackrobe,4,51664350
"A Column of Fire
        (Kingsbridge, #3)",4,51664350
Asimov's Guide to Halley's Comet: The Awesome Story of Comets,4,51664350
"Executive Privilege
        (Dana Cutler, #1)",5,51664350
"The Companion
        (Lizzie Martin, #1)",4,51664350
"Cape Diamond
        (Frank Yakabuski #2)",3,51664350
"Fear and Longing in Los Angeles
        (Canadian Werewolf, #3)",5,51664350
Body Swap,4,51664350
The Ice Master,4,51664350
"The Deepest Grave
        (Fiona Griffiths, #6)",3,51664350
"Full Wolf Moon
        (Jeremy Logan, #5)",3,51664350
Blink: The Power of Thinking Without Thinking,5,51664350
"Five Little Pigs
        (Hercule Poirot, #25)",4,51664350
Lethal,3,51664350
"Cold Mourning
        (Stonechild and Rouleau, #1)",3,51664350
"Reindeer Moon
        (Reindeer Moon, #1)",4,51664350
"Brother Wind
        (Ivory Carver, #3)",4,51664350
Blind Love,4,51664350
Armadale,4,51664350
The Secret Files of Sherlock Holmes,4,51664350
"A Siege of Bitterns
        (Birder Murder Mystery, #1)",3,51664350
Secret Justice,4,51664350
The Gift of the Magi,5,51664350
White Fang,4,51664350
"The Rest of the Robots
        (Robot, #0.2)",4,51664350
The Shoes of the Fisherman,5,51664350
I Was Vermeer: The Rise and Fall of the Twentieth Century's Greatest Forger,4,51664350
Rules of Civility,3,51664350
Prague: A Traveler's Literary Companion,2,51664350
The Picture of Dorian Gray,3,51664350
The Early Asimov: Book Two,4,51664350
Behold the Man,4,51664350
The Food of the Gods,3,51664350
"Murderous Passions
        (The Turner Hahn/Frank Morales series Book 1)",4,51664350
Twelfth Night,5,51664350
Hamlet,5,51664350
"A Game of Proof
        (The Trials of Sarah Newby, a British legal thriller series)",4,51664350
"The Complete Stories, Volume 1",4,51664350
Slan,3,51664350
The Tiger: A True Story of Vengeance and Survival,3,51664350
Death by Black Hole: And Other Cosmic Quandaries,4,51664350
Brief Answers to the Big Questions,4,51664350
Silver,3,51664350
Origins: Fourteen Billion Years of Cosmic Evolution,4,51664350
Astrophysics for People in a Hurry,4,51664350
Space Chronicles: Facing the Ultimate Frontier,4,51664350
Magic: The Final Fantasy Collection,4,51664350
The Adventures of Huckleberry Finn,4,51664350
Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,3,51664350
Last Seen,5,51664350
King Lear,5,51664350
The Secret Chronicles of Sherlock Holmes,4,51664350
The Lost Chord,3,51664350
"An Irish Country Girl
        (Irish Country #4)",4,51664350
"An Irish Country Christmas
        (Irish Country #3)",4,51664350
"An Irish Country Village
        (Irish Country #2)",5,51664350
An Illustrated Guide to Relativity,4,51664350
The Tempest,5,51664350
Earth (The Book): A Visitor's Guide to the Human Race,4,51664350
"The Suicide Club
        (Prince Florizel, #1)",3,51664350
Graffiti World: Street Art from Five Continents,3,51664350
Much Ado About Nothing,4,51664350
"A Cold Day for Murder
        (Kate Shugak, #1)",4,51664350
Othello,4,51664350
The Comedy of Errors,4,51664350
"Duncton Tales
        (Book of Silence, #1)",3,51664350
The Unopened Casebook of Sherlock Homes: 6 Extraordinary Adventures,3,51664350
I Am Morgan le Fay,4,51664350
"The Case of the Gypsy Good-Bye
        (Enola Holmes, #6)",4,51664350
Dark Shadows Falling,4,51664350
A Midsummer Night's Dream,4,51664350
The Merry Wives of Windsor,5,51664350
Artemis,2,51664350
"Cold is the Grave
        (Inspector Banks, #11)",4,51664350
The Life and Works of Franz Schubert,4,51664350
Detour,4,51664350
In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,5,51664350
"Unwind
        (Unwind, #1)",4,51664350
The Associate,2,51664350
"Humans
        (Neanderthal Parallax, #2)",4,51664350
The Glass Hotel,3,51664350
"The Hunt for Red October
        (Jack Ryan, #3)",5,51664350
David Thompson: A Life of Adventure and Discovery,5,51664350
"Rosemary’s Baby
        (Rosemary's Baby, #1)",4,51664350
The Tale of the Unknown Island,5,51664350
"Rules of Prey
        (Lucas Davenport, #1)",4,51664350
"The Evening and the Morning
        (Kingsbridge, #0)",4,51664350
"Devil Bones
        (Temperance Brennan, #11)",1,51664350
New York,4,51664350
Sherlock Holmes and the Lyme Regis Legacy,3,51664350
"Harry Potter and the Chamber of Secrets
        (Harry Potter, #2)",5,51664350
"Arctic Gambit
        (Jerry Mitchell #6)",4,51664350
A Secret Kept,3,51664350
Sarah's Key,4,51664350
Triad,4,51664350
Balls!,4,51664350
Separation,4,51664350
Exxon-eration,4,51664350
Ultimatum: oil or war ?,4,51664350
The Lifeboat,3,51664350
Bombproof,4,51664350
The 30 Greatest Orchestral Works,5,51664350
A New Birth of Freedom: The Translator,3,51664350
Stiff: The Curious Lives of Human Cadavers,5,51664350
"Burn the Fat, Feed the Muscle: The Simple, Proven System of Fat Burning for Permanent Weight Loss, Rock-Hard Muscle and a Turbo-Charged Metabolism",4,51664350
All Quiet on the Western Front,4,51664350
"Death on Blackheath
        (Charlotte & Thomas Pitt, #29)",3,51664350
Of Mice and Men,Invalid rating,169695560
Starling House,3,169695560
"Brimstone
        (Pendergast, #5; Diogenes, #1)",Invalid rating,169695560
"Angel of Vengeance
        (Pendergast, #22)",Invalid rating,169695560
"The Cabinet of Dr. Leng
        (Pendergast, #21)",Invalid rating,169695560
The Lost Apothecary,5,169695560
"Still Life With Crows
        (Pendergast, #4)",5,169695560
Normal People,Invalid rating,169695560
"Crown of Midnight
        (Throne of Glass, #2)",Invalid rating,169695560
The Good Pilot Peter Woodhouse,3,169695560
Tom Lake,Invalid rating,169695560
"The Tattooist of Auschwitz
        (The Tattooist of Auschwitz, #1)",5,169695560
"Someday, Maybe",5,169695560
"All the Broken Places
        (The Boy in the Striped Pajamas, #2)",5,169695560
Mad Honey,Invalid rating,169695560
Familiaris,5,169695560
"Iron Flame (Part 2 of 2) [Dramatized Adaptation]
        (Part 2 of 2) [Dramatized Adaptation] (The Empyrean, #2)",4,169695560
"Iron Flame (Part 1 of 2) [Dramatized Adaptation]
        (Part 1 of 2) [Dramatized Adaptation] (The Empyrean, #2)",5,169695560
The Huntress,5,169695560
Peace Like a River,5,169695560
Between Two Kingdoms: A Memoir of a Life Interrupted,5,169695560
Then She Was Gone,5,169695560
The Covenant of Water,5,169695560
"Fourth Wing
        (The Empyrean, #1)",5,169695560
Sharp Objects,Invalid rating,169695560
Island of the Blue Dolphins,Invalid rating,169695560
"Someone Like You
        (The Baxter Family, #6)",Invalid rating,169695560
Rebecca,3,169695560
Fahrenheit 451,Invalid rating,169695560
1984,Invalid rating,169695560
To Kill a Mockingbird,5,169695560
First Lie Wins,4,169695560
"Throne of Glass
        (Throne of Glass, #1)",3,169695560
Wrong Place Wrong Time,5,169695560
The Dutch House,5,169695560
The Fault in Our Stars,5,169695560
"It Starts with Us
        (It Ends with Us, #2)",5,169695560
"It Ends with Us
        (It Ends with Us, #1)",5,169695560
All the Sinners Bleed,5,169695560
The Whalebone Theatre,4,169695560
Eleanor Oliphant Is Completely Fine,4,169695560
The Women,5,169695560
The Heaven & Earth Grocery Store,Invalid rating,169695560
The Four Winds,Invalid rating,169695560
The Secret Book of Flora Lea,5,169695560
"A Court of Frost and Starlight
        (A Court of Thorns and Roses, #3.5)",4,169695560
"A ​Court of Silver Flames
        (A Court of Thorns and Roses, #4)",4,169695560
"A Court of Wings and Ruin
        (A Court of Thorns and Roses, #3)",5,169695560
"A Court of Mist and Fury
        (A Court of Thorns and Roses, #2)",4,169695560
"A Court of Thorns and Roses
        (A Court of Thorns and Roses, #1)",3,169695560
"American Breakdown: Our Ailing Nation, My Body's Revolt, and the Nineteenth-Century Woman Who Brought Me Back to Life",5,169695560
The Only One Left,Invalid rating,169695560
"The Family Remains
        (The Family Upstairs, #2)",5,169695560
"The Cabinet of Curiosities
        (Pendergast, #3; Nora Kelly, #0B)",5,169695560
Remarkably Bright Creatures,5,169695560
Animal Farm,Invalid rating,169695560
"The Giver
        (The Giver, #1)",4,169695560
The Alchemist,Invalid rating,169695560
"The Shadow of the Wind
        (The Cemetery of Forgotten Books, #1)",5,169695560
The Thirteenth Tale,Invalid rating,169695560
The Weaver and the Witch Queen,5,169695561
"Really Good, Actually",Invalid rating,169695561
I'm Glad My Mom Died,Invalid rating,169695561
The Invisible Life of Addie LaRue,Invalid rating,169695561
The Silent Patient,Invalid rating,169695561
American Mermaid,3,169695561
The Rabbit Hutch,4,169695561
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,4,169695561
The Bird King,5,169695561
Wrong Place Wrong Time,Invalid rating,169695561
Pandora's Jar: Women in the Greek Myths,Invalid rating,169695561
"Molly's Game: From Hollywood's Elite to Wall Street's Billionaire Boys Club, My High-Stakes Adventure in the World of Underground Poker",Invalid rating,169695561
Anxious People,Invalid rating,169695561
The Last Thing He Told Me,3,169695561
You Have a Friend in 10A: Stories,4,169695561
Everything She Feared,Invalid rating,169695561
"The Handmaid’s Tale
        (The Handmaid's Tale, #1)",Invalid rating,169695561
"The Circle
        (The Circle, #1)",Invalid rating,169695561
The Chain,Invalid rating,169695561
We Keep the Dead Close: A Murder at Harvard and a Half Century of Silence,Invalid rating,169695561
"Murder, Madness and Mayhem: Twenty-Five Tales of True Crime and Dark History",3,169695561
All Good People Here,4,169695561
A Very Punchable Face,5,169695561
Hunting El Chapo: The Inside Story of the American Lawman Who Captured the World's Most Wanted Drug-Lord,3,169695561
Monogamy,3,169695561
"Empty Theatre: or, The Lives of King Ludwig II of Bavaria and Empress Sisi of Austria (Queen of Hungary), Cousins, in Their Pursuit of Connection and Beauty...",4,169695561
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",5,169695561
The Witch's Heart,5,169695561
The Midnight Library,5,169695561
The Woman in Me,Invalid rating,169695561
The Woman in Cabin 10,3,169695561
The Woman in the Window,2,169695561
Stone Blind,4,169695561
This Is Where It Ends,3,169695561
"The Book of Life
        (All Souls, #3)",4,169695561
"Shadow of Night
        (All Souls, #2)",5,169695561
"A Discovery of Witches
        (All Souls, #1)",5,169695561
Final Girls,3,169695561
"The Witches of New York
        (Witches of New York, #1)",4,169695561
A Thousand Ships,5,169695561
The House Across the Lake,3,169695561
"Rogues: True Stories of Grifters, Killers, Rebels and Crooks",4,169695561
Atalanta,4,169695561
Ariadne,4,169695561
Elektra,4,169695561
Piranesi,5,169695561
Orange Is the New Black,4,169695561
Animal Farm,4,169695565
One Flew Over the Cuckoo's Nest,4,169695565
Of Mice and Men,5,169695565
Farenheit 451,4,169695565
Just Another Epic Love Poem,5,169695565
Dead Flip,4,169695565
This Book Won't Burn,5,169695565
A Starlet's Secret to a Sensational Afterlife,3,169695565
The Wilderness of Girls,5,169695565
Gwen & Art Are Not in Love,5,169695565
Twelfth Knight,3,169695565
All Quiet on the Western Front,5,169695565
This Is Not a Personal Statement,2,169695565
"A Tempest of Tea
        (Blood and Tea, #1)",4,169695565
The Great Gatsby,3,169695565
"A Study in Drowning
        (A Study in Drowning, #1)",5,169695565
"The Darkness Outside Us
        (The Darkness Outside Us, #1)",5,169695565
Echo After Echo,5,169695565
"All That’s Left in the World
        (All That's Left in the World, #1)",4,169695565
Some Kind of Happiness,5,169695565
"Bloodmarked
        (The Legendborn Cycle, #2)",5,169695565
The Silence that Binds Us,5,169695565
The Second Death of Edie and Violet Bond,5,169695565
Going Bicoastal,5,169695565
"Stars, Hide Your Fires",3,169695565
The Book Thief,5,169695565
How to Date a Superhero,3,169695565
A Scatter of Light,4,169695565
"Rule of Wolves
        (King of Scars, #2)",4,169695565
"King of Scars
        (King of Scars, #1)",5,169695565
Last Night at the Telegraph Club,5,169695565
If We Were Villains,5,169695565
"Legendborn
        (The Legendborn Cycle, #1)",5,169695565
"Thunderhead
        (Arc of a Scythe, #2)",4,169695565
The Girl from the Sea,5,169695565
Project Nought,5,169695565
"Scythe
        (Arc of a Scythe, #1)",4,169695565
"Shadow and Bone
        (The Shadow and Bone Trilogy, #1)",2,169695565
"Crooked Kingdom
        (Six of Crows, #2)",5,169695565
"Six of Crows
        (Six of Crows, #1)",5,169695565
Some Girls Do,3,169695565
"All of Our Demise
        (All of Us Villains, #2)",5,169695565
Loveless,4,169695565
"All of Us Villains
        (All of Us Villains, #1)",5,169695565
"The Final Gambit
        (The Inheritance Games, #3)",4,169695565
"The Hawthorne Legacy
        (The Inheritance Games, #2)",4,169695565
"The Inheritance Games
        (The Inheritance Games, #1)",5,169695565
I'll Give You the Sun,2,169695565
Radio Silence,5,169695565
Solitaire,4,169695565
"Aristotle and Dante Dive into the Waters of the World
        (Aristotle and Dante, #2)",5,169695565
Sofi and the Bone Song,4,169695565
"Aristotle and Dante Discover the Secrets of the Universe
        (Aristotle and Dante, #1)",5,169695565
"The Mermaid, the Witch, and the Sea
        (The Mermaid, the Witch, and the Sea, #1)",5,169695565
"The Sunbearer Trials
        (The Sunbearer Duology, #1)",5,169695565
"Daughter of the Siren Queen
        (Daughter of the Pirate King, #2)",4,169695565
"The Witchery
        (The Witchery, #1)",4,169695565
"They Both Die at the End
        (Death-Cast, #1)",2,169695565
The Librarian of Auschwitz,5,169695565
A Whole New World,3,169695565
"Civil War Diary of Philip K. Roesch: Kept all during my service August 6, 1862 to June 11, 1865 Company H 25th Regiment of Wisconsin Volunteers",5,169695570
The Glass Castle,5,169695570
Walk to Beautiful: The Power of Love and a Homeless Kid Who Found the Way,5,169695570
Um Estudo em Vermelho,Invalid rating,169695573
Todo dia a mesma noite: A história não contada da Boate Kiss,Invalid rating,169695573
The Scrapbook of Frankie Pratt,5,169695576
Just My Type: A Book About Fonts,5,169695576
Camera Lucida: Reflections on Photography,5,169695576
An Object of Beauty,4,169695576
Ways of Seeing,5,169695576
Coraline,5,169695577
"Harry Potter and the Chamber of Secrets
        (Harry Potter, #2)",5,169695577
"The Lightning Thief
        (Percy Jackson and the Olympians, #1)",4,169695577
"Harry Potter and the Philosopher’s Stone
        (Harry Potter, #1)",5,169695577
1984,4,169695579
Sapiens: A Brief History of Humankind,5,169695579
Phantom Limb,Invalid rating,169695582
The Foster Family,Invalid rating,169695582
The Best of Friends,5,169695582
Every Last Secret,Invalid rating,169695582
The Stillwater Girls,5,169695582
The Locked Door,5,169695582
Frankenstein: The 1818 Text,4,169695585
Sacred and Terrible Air,4,169695585
The Setting Sun,4,169695585
Afterdark,4,169695585
The Stranger,4,169695585
Tinkers,2,169695585
Norwegian Wood,4,169695585
Kafka on the Shore,5,169695585
"Battles Grim
        (The Lorians Stones, #2)",5,169695586
"Tombs of Dross
        (The Lorian Stones, #1)",Invalid rating,169695586
"The House of Hades
        (The Heroes of Olympus, #4)",Invalid rating,169695586
"The Lost Hero
        (The Heroes of Olympus, #1)",Invalid rating,169695586
"The Shadow Crosser
        (The Storm Runner, #3)",Invalid rating,169695586
"The Storm Runner
        (The Storm Runner, #1)",Invalid rating,169695586
"The Fire Keeper
        (The Storm Runner, #2)",Invalid rating,169695586
"Valkyrie by Kate O'Hearn
        (2016-02-02)",Invalid rating,169695586
The Lorian Stones Trilogy Set,Invalid rating,169695586
"Secrets of Atlantis
        (Atlantis #3)",Invalid rating,169695586
"Return to Atlantis
        (Atlantis #2)",Invalid rating,169695586
"Escape from Atlantis
        (Atlantis #1)",Invalid rating,169695586
Norse Mythology,5,169695592
After Dark,4,169695592
Kafka on the Shore,4,169695592
"Solanin
        (Solanin, #1-2)",4,169695592
"A Clash of Kings
        (A Song of Ice and Fire, #2)",3,169695592
"A Game of Thrones
        (A Song of Ice and Fire, #1)",4,169695592
Crime and Punishment,4,169695592
The Stranger,3,169695592
"The Return of the King
        (The Lord of the Rings, #3)",4,169695592
"The Fellowship of the Ring
        (The Lord of the Rings, #1)",3,169695592
"The Two Towers
        (The Lord of the Rings, #2)",4,169695592
Undead Girl Gang,3,169695592
"Ready Player One
        (Ready Player One, #1)",3,169695592
"God Emperor of Dune
        (Dune #4)",4,169695592
"Children of Dune
        (Dune, #3)",3,169695592
"Dune Messiah
        (Dune, #2)",4,169695592
"Dune
        (Dune, #1)",5,169695592
"The Hobbit, or There and Back Again
        (The Lord of the Rings, #0)",3,169695592
1984,4,169695592
It,4,169695592
"Carter
        (A Garland Brothers Christmas #4)",5,169695593
"Kit
        (A Garland Brothers Christmas #3)",5,169695593
"Theo
        (A Garland Brothers Christmas #2)",5,169695593
"Jasper
        (A Garland Brothers Christmas #1)",4,169695593
"The Office Games
        (Holiday Homecoming, #3)",5,169695593
"When We Touch
        (The Heartbreak Brothers #5)",5,169695593
"My Greatest Joy
        (Maplewood Falls #2)",4,169695593
One Sweet Lie,5,169695593
"Somebody Like You
        (The Heartbreak Brothers #4)",5,169695593
"A Better Man
        (The Heartbreak Brothers #3)",5,169695593
"Still The One
        (The Heartbreak Brothers, #2)",5,169695593
"Take Me Home
        (The Heartbreak Brothers, #1)",5,169695593
"Falling for Finn
        (Maplewood Falls, #1)",5,169695593
Forever Writing You,5,169695593
Fall I Want,3,169695593
"Strictly the Worst
        (The Salinger Brothers #5)",5,169695593
"Strictly Not Yours
        (The Salinger Brothers, #4)",5,169695593
"Strictly for Now
        (The Salinger Brothers #3)",5,169695593
"Strictly Pleasure
        (The Salinger Brothers #2)",5,169695593
"Strictly Business
        (The Salinger Brothers #1)",5,169695593
"I Wish I Would've Told You
        (Forbidden Wishes #1)",5,169695593
Seeking Hallow,4,169695593
Someday,5,169695593
"Break Up with Him, for Me
        (You Belong with Me, #1)",5,169695593
"Kiss Away the Lies
        (Empire of Lies, #3)",5,169695593
"Love Me While You Lie
        (Empire of Lies, #2)",5,169695593
"Tell Me a Dirty Lie
        (Empire of Lies, #1)",5,169695593
أربطة,4,169695595
من قتل بالومينو موليرو؟,4,169695595
سنوات الجري في المكان,4,169695595
التغريبة البلالية,4,169695595
شرق النخيل,3,169695595
"القضية الغامضة في مدينة ستايلز
        (Hercule Poirot, #1)",4,169695595
أنا قادم أيها الضوء,5,169695595
دار خولة,3,169695595
رق الحبيب,4,169695595
أبي الذي أكره,5,169695595
جمهورية كأن,5,169695595
النوم في حقل الكرز,3,169695595
في بلد الرجال,4,169695595
قمر على سمرقند,4,169695595
النباتية,Invalid rating,169695595
نفوس معقدة,5,169695595
مقامرة على شرف الليدي ميتسي,4,169695595
ذاكرة الرحيل,4,169695595
خرائط التيه,4,169695595
أرجوك اعتنِ بأمي,5,169695595
الملف 42,4,169695595
أسطورة عدو الشمس,3,169695595
قواعد العشق الأربعون: رواية عن جلال الدين الرومي,Invalid rating,169695595
أنا عشقت,3,169695595
هكذا كانت الوحدة,Invalid rating,169695595
الموت عمل شاق,5,169695595
قايين,4,169695595
الطنطورية,4,169695595
امتداح الخالة,4,169695595
سبوتنيك الحبيبة,4,169695595
الأشجار تمشي في الاسكندرية,3,169695595
موعدنا في شهر آب,3,169695595
صالح هيصة,4,169695595
العيب,4,169695595
ظلام مرئي: مذكرات الجنون,4,169695595
عائد إلى حيفا,4,169695595
الغريب,4,169695595
أهل الكهف,4,169695595
أبناء حورة,4,169695595
أساطير مقدسة: أساطير الأولين في تراث المسلمين,3,169695595
معرض الجثث,4,169695595
الآن نفتح الصندوق 3,3,169695595
صاحب الظل الطويل,4,169695595
حكايات التاروت,4,169695595
أسطورة بو,3,169695595
جمهورية العبث,3,169695595
الطريق إلى القرآن,Invalid rating,169695595
أسطورة الغرباء,2,169695595
أسطورة حسناء المقبرة,3,169695595
أسطورة النافاراي,2,169695595
أسطورة النبات,3,169695595
أسطورة رجل الثلوج,3,169695595
لست وحدك,2,169695595
ميرامار,4,169695595
أفراح الروح,Invalid rating,169695595
الآن نفتح الصندوق 2,3,169695595
نقطة النور,4,169695595
أسطورة اللهب الأزرق,3,169695595
أسطورة البيت,3,169695595
أسطورة الكاهن الأخير,3,169695595
Girl in Pieces,Invalid rating,169695596
"Strapped In
        (Speed Dates #2)",4,169695598
Snowed In,2,169695598
"The Rub
        (Speed Dates #1)",3,169695598
Mine,4,169695598
This is Where We Talk Things Out,5,169695598
"A Walk on the Wild Side: A Stand-alone Spicy Sapphic Thriller
        (Super-Steamy Sapphic Romance Book 2)",3,169695598
I Want You More,3,169695598
Cleat Cute,4,169695598
Mistakes Were Made,5,169695598
Every Word You Cannot Say,1,169695598
Home Body,4,169695598
Dear Girl,3,169695598
In the Tall Grass,3,169695598
The Sandcastle Girls,Invalid rating,169695598
The Great Gatsby,4,169695598
"Allegiant
        (Divergent, #3)",Invalid rating,169695598
"Insurgent
        (Divergent, #2)",Invalid rating,169695598
"Divergent
        (Divergent, #1)",Invalid rating,169695598
"The Blood of Olympus
        (The Heroes of Olympus, #5)",Invalid rating,169695598
"The House of Hades
        (The Heroes of Olympus, #4)",Invalid rating,169695598
"The Mark of Athena
        (The Heroes of Olympus, #3)",Invalid rating,169695598
"The Son of Neptune
        (The Heroes of Olympus, #2)",Invalid rating,169695598
"The Lost Hero
        (The Heroes of Olympus, #1)",Invalid rating,169695598
"The Last Olympian
        (Percy Jackson and the Olympians, #5)",Invalid rating,169695598
"The Titan’s Curse
        (Percy Jackson and the Olympians, #3)",Invalid rating,169695598
"The Battle of the Labyrinth
        (Percy Jackson and the Olympians, #4)",Invalid rating,169695598
"The Sea of Monsters
        (Percy Jackson and the Olympians, #2)",Invalid rating,169695598
"The Lightning Thief
        (Percy Jackson and the Olympians, #1)",Invalid rating,169695598
The Fault in Our Stars,5,169695598
"The Giver
        (The Giver, #1)",4,169695598
1984,5,169695598
There Is Room for All of You Here,2,169695598
The words I have yet to say out loud,3,169695598
Healing my heart,2,169695598
Heavy is the Head,3,169695598
"Her Deadly End
        (Tanya Stone FBI K9 Mystery Thrillers #1)",2,169695598
The Strange Thing We Become and Other Dark Tales,3,169695598
Love by Night: A Book of Poetry,5,169695598
"To Be Claimed
        (To Be Claimed, #1-3)",4,169695599
Lost In The Fire,5,169695599
Brothers in Arms: Real War. True Friends. Unlikely Heroes.,5,169695599
The Dead of Winter,1,169695599
"Shadow Kissed
        (The Witch's Rebels, #1)",4,169695599
"Twisted Hate
        (Twisted, #3)",4,169695599
"Ink and Bone / Paper and Fire / Ash and Quill
        (The Great Library #1-3)",Invalid rating,169695599
"Anna Dressed in Blood
        (Anna, #1)",5,169695599
"Misfit
        (Prep, #1)",Invalid rating,169695599
